routeId,originHarbourId,originHarbourName,originProvince,origin,destination,destinationProvince,service_category_id,service_category_name,serviceId,serviceName,serviceType,serviceCode,description,passengerCapacity,statusLogistic
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,active
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,active
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,active
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,active
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,active
106521,106,Bastiong,Maluku Utara,Bastiong,Bitung,Sulawesi Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,active
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,active
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,active
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,active
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,active
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,active
106113,106,Bastiong,Maluku Utara,Bastiong,Kayoa,Maluku Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,active
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,inactive
46,106,Bastiong,Maluku Utara,Bastiong,Makian,Maluku Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,active
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,active
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,active
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,active
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,active
40,106,Bastiong,Maluku Utara,Bastiong,Moti,Maluku Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,pejalan-kaki,Pejalan Kaki,8,Anak - Anak Ekonomi,passenger,ANAK,2 - 5 Tahun,10,Inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,active
33,106,Bastiong,Maluku Utara,Bastiong,Rum,Maluku Utara,kendaraan,Kendaraan,477,GOLONGAN II SENDIRI,vehicle,GOL II,,0,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,pejalan-kaki,Pejalan Kaki,8,Anak - Anak Ekonomi,passenger,ANAK,2 - 5 Tahun,10,Inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,active
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,active
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,active
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,active
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,active
36,106,Bastiong,Maluku Utara,Bastiong,Sidangole,Maluku Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,active
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,pejalan-kaki,Pejalan Kaki,8,Anak - Anak Ekonomi,passenger,ANAK,2 - 5 Tahun,10,Inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,active
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,active
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,active
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,active
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,active
38,106,Bastiong,Maluku Utara,Bastiong,Sofifi,Maluku Utara,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,active
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,pejalan-kaki,Pejalan Kaki,7,Dewasa Ekonomi,passenger,DEWASA,>2 Tahun,10,Inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,pejalan-kaki,Pejalan Kaki,9,Bayi Ekonomi,passenger,BAYI,0 - 2 Tahun,10,Inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,11,Golongan I,vehicle,GOL I,Sepeda Gayuh,1,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,12,Golongan II ,vehicle,GOL II,Sepeda motor roda 2 di bawah 500 cc & gerobak dorong,2,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,13,Golongan III,vehicle,GOL III,Sepeda motor besar lebih dari (500 cc) & Sepeda motor roda 3,2,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,14,Golongan IV - Penumpang,vehicle,GOL IV A,"Kendaraan penumpang roda 4 (sedan, jeep dan sejenisnya dengan panjang maks 5Meter)",7,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,15,Golongan IV - Barang,vehicle,GOL IV B,Kendaraan penumpang roda 4 (pickup sejenis dengan bak / boks panjang maks 5Meter),5,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,16,Golongan V - Penumpang,vehicle,GOL V A,Kendaraan penumpang (minibus/elf sejenis dengan panjang lebih dari 5-7Meter),16,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,17,Golongan V - Barang,vehicle,GOL V B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 5-7Meter),2,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,18,Golongan VI - Penumpang,vehicle,GOL VI A,Kendaraan penumpang (bus dengan panjang lebih dari 7-10Meter),32,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,19,Golongan VI - Barang,vehicle,GOL VI B,Kendaraan barang (dengan bak/boks dan tangki sejenis dengan panjang lebih dari 7-10m),2,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,20,Golongan VII,vehicle,GOL VII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang 10-12m",2,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,21,Golongan VIII,vehicle,GOL VIII,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 12-16m",2,inactive
83313,83,Batulicin,Kalimantan Selatan,Batulicin,Garongkong,Sulawesi Selatan,kendaraan,Kendaraan,22,Golongan IX,vehicle,GOL IX,"Truk tronton / tangki, kereta penarik kendaraan berat dengan Panjang lebih dari 16m & Alat Berat",2,inactive
